ts,surface_temp_c,turbidity_raw,tds_raw,turbidity_v,tds_v
2026-03-04T07:35:54.340200+00:00,21.31,2136,0,1.7213,0.0
2026-03-04T07:35:55.459753+00:00,21.31,2138,0,1.7229,0.0
2026-03-04T07:35:59.248196+00:00,21.31,2136,0,1.7213,0.0
2026-03-04T07:35:59.905370+00:00,21.31,2136,0,1.7213,0.0
2026-03-04T07:36:00.964949+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:01.933179+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:02.686911+00:00,21.31,2133,0,1.7189,0.0
2026-03-04T07:36:03.538556+00:00,21.25,2134,0,1.7197,0.0
2026-03-04T07:36:04.484678+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:05.414600+00:00,21.31,2137,0,1.7221,0.0
2026-03-04T07:36:06.335182+00:00,21.31,2137,0,1.7221,0.0
2026-03-04T07:36:07.400507+00:00,21.31,2137,0,1.7221,0.0
2026-03-04T07:36:08.170238+00:00,21.31,2135,0,1.7205,0.0
2026-03-04T07:36:09.067448+00:00,21.31,2133,0,1.7189,0.0
2026-03-04T07:36:10.107930+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:10.977334+00:00,21.31,2137,0,1.7221,0.0
2026-03-04T07:36:11.914864+00:00,21.31,2137,0,1.7221,0.0
2026-03-04T07:36:13.069492+00:00,21.31,2138,0,1.7229,0.0
2026-03-04T07:36:13.672321+00:00,21.31,2139,0,1.7237,0.0
2026-03-04T07:36:14.593518+00:00,21.31,2133,0,1.7189,0.0
2026-03-04T07:36:15.484187+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:16.423073+00:00,21.25,2135,0,1.7205,0.0
2026-03-04T07:36:17.549277+00:00,21.31,2135,0,1.7205,0.0
2026-03-04T07:36:18.267220+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:19.245181+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:20.129522+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:20.985218+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:22.067482+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:22.850160+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:24.015696+00:00,21.25,2135,0,1.7205,0.0
2026-03-04T07:36:24.871650+00:00,21.25,2111,0,1.7012,0.0
2026-03-04T07:36:25.715248+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:26.580040+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:27.710917+00:00,21.25,2132,0,1.7181,0.0
2026-03-04T07:36:28.556877+00:00,21.25,2135,0,1.7205,0.0
2026-03-04T07:36:29.268906+00:00,21.25,2132,0,1.7181,0.0
2026-03-04T07:36:30.145927+00:00,21.25,2133,0,1.7189,0.0
2026-03-04T07:36:31.092338+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:34.956472+00:00,21.25,2133,0,1.7189,0.0
2026-03-04T07:36:35.955707+00:00,21.25,2139,0,1.7237,0.0
2026-03-04T07:36:37.115159+00:00,21.25,2135,0,1.7205,0.0
2026-03-04T07:36:37.693825+00:00,21.19,2140,0,1.7245,0.0
2026-03-04T07:36:38.598549+00:00,21.25,2137,0,1.7221,0.0
2026-03-04T07:36:39.668811+00:00,21.25,2133,0,1.7189,0.0
2026-03-04T07:36:40.450263+00:00,21.25,2135,0,1.7205,0.0
2026-03-04T07:36:41.594905+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:36:42.457905+00:00,21.25,2132,0,1.7181,0.0
2026-03-04T07:36:43.281936+00:00,21.25,2136,0,1.7213,0.0
2026-03-04T07:36:44.112584+00:00,21.25,2127,0,1.7141,0.0
2026-03-04T07:36:45.249888+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:36:46.140338+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:36:46.937823+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:36:48.073016+00:00,21.25,2126,0,1.7133,0.0
2026-03-04T07:36:48.929142+00:00,21.25,2131,0,1.7173,0.0
2026-03-04T07:36:49.582724+00:00,21.25,2133,0,1.7189,0.0
2026-03-04T07:36:50.599191+00:00,21.19,2134,0,1.7197,0.0
2026-03-04T07:36:51.433080+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:36:52.595696+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:36:53.245564+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:36:54.293077+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:36:55.427968+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:36:56.024625+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:36:57.113223+00:00,21.25,2131,0,1.7173,0.0
2026-03-04T07:36:57.864662+00:00,21.25,2132,0,1.7181,0.0
2026-03-04T07:36:59.061732+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:36:59.691350+00:00,21.19,2126,0,1.7133,0.0
2026-03-04T07:37:00.871277+00:00,21.19,2123,0,1.7108,0.0
2026-03-04T07:37:01.528874+00:00,21.25,2132,0,1.7181,0.0
2026-03-04T07:37:02.717546+00:00,21.19,2137,0,1.7221,0.0
2026-03-04T07:37:03.380034+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:37:04.251531+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:05.526945+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:06.380391+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:37:09.960665+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:37:11.028038+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:11.908723+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:37:13.018504+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:13.633838+00:00,21.19,2121,0,1.7092,0.0
2026-03-04T07:37:14.528859+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:15.503072+00:00,21.19,2123,0,1.7108,0.0
2026-03-04T07:37:16.366278+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:37:17.845686+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:18.231802+00:00,21.19,2121,0,1.7092,0.0
2026-03-04T07:37:19.102242+00:00,21.19,2123,0,1.7108,0.0
2026-03-04T07:37:20.054599+00:00,21.19,2123,0,1.7108,0.0
2026-03-04T07:37:20.944855+00:00,21.19,2124,0,1.7116,0.0
2026-03-04T07:37:21.895459+00:00,21.19,2126,0,1.7133,0.0
2026-03-04T07:37:22.820649+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:37:23.735466+00:00,21.19,2129,0,1.7157,0.0
2026-03-04T07:37:24.922493+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:25.559010+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:26.439542+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:37:27.354337+00:00,21.19,2139,0,1.7237,0.0
2026-03-04T07:37:28.321571+00:00,21.19,2132,0,1.7181,0.0
2026-03-04T07:37:29.299150+00:00,21.19,2135,0,1.7205,0.0
2026-03-04T07:37:30.257878+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:37:31.028227+00:00,21.19,2137,0,1.7221,0.0
2026-03-04T07:37:32.157063+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:33.064010+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:37:33.897605+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:34.964342+00:00,21.19,2121,0,1.7092,0.0
2026-03-04T07:37:35.783610+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:36.537208+00:00,21.19,2118,0,1.7068,0.0
2026-03-04T07:37:37.460040+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:37:38.417045+00:00,21.19,2135,0,1.7205,0.0
2026-03-04T07:37:39.449672+00:00,21.19,2121,0,1.7092,0.0
2026-03-04T07:37:40.221425+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:41.428374+00:00,21.19,2136,0,1.7213,0.0
2026-03-04T07:37:45.234558+00:00,21.12,2130,0,1.7165,0.0
2026-03-04T07:37:45.879025+00:00,21.12,2122,0,1.71,0.0
2026-03-04T07:37:46.923500+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:37:47.790917+00:00,21.19,2121,0,1.7092,0.0
2026-03-04T07:37:48.843758+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:49.537440+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:50.559912+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:51.413804+00:00,21.19,2132,0,1.7181,0.0
2026-03-04T07:37:52.516275+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:37:53.226943+00:00,21.19,2129,0,1.7157,0.0
2026-03-04T07:37:54.318121+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:37:55.326203+00:00,21.19,2120,0,1.7084,0.0
2026-03-04T07:37:55.992280+00:00,21.19,2124,0,1.7116,0.0
2026-03-04T07:37:57.023266+00:00,21.19,2132,0,1.7181,0.0
2026-03-04T07:37:57.817803+00:00,21.19,2135,0,1.7205,0.0
2026-03-04T07:37:58.696422+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:37:59.858061+00:00,21.12,2131,0,1.7173,0.0
2026-03-04T07:38:00.680964+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:38:01.526827+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:38:02.650447+00:00,21.19,2129,0,1.7157,0.0
2026-03-04T07:38:03.559888+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:38:04.202354+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:38:05.154336+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:38:06.331645+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:38:06.969500+00:00,21.19,2135,0,1.7205,0.0
2026-03-04T07:38:08.010504+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:38:09.133361+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:38:10.036371+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:38:10.665750+00:00,21.19,2133,0,1.7189,0.0
2026-03-04T07:38:11.661602+00:00,21.19,2132,0,1.7181,0.0
2026-03-04T07:38:12.473916+00:00,21.19,2134,0,1.7197,0.0
2026-03-04T07:38:13.363371+00:00,21.12,2122,0,1.71,0.0
2026-03-04T07:38:14.279941+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:38:15.360546+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:38:16.169054+00:00,21.19,2124,0,1.7116,0.0
2026-03-04T07:38:20.218914+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:38:21.377712+00:00,21.19,2129,0,1.7157,0.0
2026-03-04T07:38:21.942099+00:00,21.19,2126,0,1.7133,0.0
2026-03-04T07:38:23.048137+00:00,21.19,2131,0,1.7173,0.0
2026-03-04T07:38:23.728037+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:38:24.495546+00:00,21.19,2127,0,1.7141,0.0
2026-03-04T07:38:25.566715+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T07:38:26.370365+00:00,21.19,2125,0,1.7125,0.0
2026-03-04T07:38:27.544544+00:00,21.19,2130,0,1.7165,0.0
2026-03-04T08:00:19.973417+00:00,20.81,2125,0,1.7125,0.0
2026-03-04T08:00:20.445979+00:00,20.81,2131,0,1.7173,0.0
2026-03-04T08:00:21.374969+00:00,20.81,2135,0,1.7205,0.0
2026-03-04T08:00:22.387518+00:00,20.81,2133,0,1.7189,0.0
2026-03-04T08:00:23.232159+00:00,20.81,2131,0,1.7173,0.0
2026-03-04T08:00:23.975985+00:00,20.81,2127,0,1.7141,0.0
2026-03-04T08:00:24.953634+00:00,20.81,2121,0,1.7092,0.0
2026-03-04T08:00:25.802140+00:00,20.75,2129,0,1.7157,0.0
2026-03-04T08:00:26.721373+00:00,20.81,2134,0,1.7197,0.0
2026-03-04T08:00:27.779903+00:00,20.81,2125,0,1.7125,0.0
2026-03-04T08:00:28.536616+00:00,20.81,2133,0,1.7189,0.0
2026-03-04T08:00:29.650832+00:00,20.81,2133,0,1.7189,0.0
2026-03-04T08:00:30.572092+00:00,20.75,2123,0,1.7108,0.0
2026-03-04T08:00:31.319296+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:00:32.190375+00:00,20.75,2132,0,1.7181,0.0
2026-03-04T08:00:33.403373+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:00:34.212284+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:00:35.109212+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:00:36.045012+00:00,20.75,2135,0,1.7205,0.0
2026-03-04T08:00:36.810983+00:00,20.75,2135,0,1.7205,0.0
2026-03-04T08:00:37.775467+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:00:38.728333+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:00:39.557997+00:00,20.75,2126,0,1.7133,0.0
2026-03-04T08:00:40.515605+00:00,20.75,2121,0,1.7092,0.0
2026-03-04T08:00:41.549302+00:00,20.75,2129,0,1.7157,0.0
2026-03-04T08:00:42.396570+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:00:43.501156+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:00:44.908822+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:00:45.831323+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:00:46.543974+00:00,20.75,2122,0,1.71,0.0
2026-03-04T08:00:47.161572+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:00:48.029856+00:00,20.75,2125,0,1.7125,0.0
2026-03-04T08:00:48.721981+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:00:49.609040+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:00:53.471444+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:00:54.411874+00:00,20.81,2123,0,1.7108,0.0
2026-03-04T08:00:55.301341+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:04.907660+00:00,20.75,2137,0,1.7221,0.0
2026-03-04T08:01:05.226447+00:00,20.75,2123,0,1.7108,0.0
2026-03-04T08:01:06.117590+00:00,20.75,2136,0,1.7213,0.0
2026-03-04T08:01:06.973067+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:01:07.927581+00:00,20.75,2132,0,1.7181,0.0
2026-03-04T08:01:08.377648+00:00,20.81,2131,0,1.7173,0.0
2026-03-04T08:01:08.933703+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:09.755319+00:00,20.75,2129,0,1.7157,0.0
2026-03-04T08:01:10.649800+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:12.031312+00:00,20.75,2126,0,1.7133,0.0
2026-03-04T08:01:13.504839+00:00,20.75,2125,0,1.7125,0.0
2026-03-04T08:01:13.778939+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:15.572587+00:00,20.75,2127,0,1.7141,0.0
2026-03-04T08:01:16.022633+00:00,20.75,2124,0,1.7116,0.0
2026-03-04T08:01:20.561275+00:00,20.75,2132,0,1.7181,0.0
2026-03-04T08:01:20.883414+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:21.604174+00:00,20.69,2127,0,1.7141,0.0
2026-03-04T08:01:22.509977+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:01:23.454249+00:00,20.69,2131,0,1.7173,0.0
2026-03-04T08:01:24.456913+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:25.257949+00:00,20.75,2129,0,1.7157,0.0
2026-03-04T08:01:29.616035+00:00,20.69,2131,0,1.7173,0.0
2026-03-04T08:01:30.243407+00:00,20.75,2136,0,1.7213,0.0
2026-03-04T08:01:30.941060+00:00,20.75,2126,0,1.7133,0.0
2026-03-04T08:01:31.955040+00:00,20.75,2135,0,1.7205,0.0
2026-03-04T08:01:33.013725+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:33.886608+00:00,20.75,2132,0,1.7181,0.0
2026-03-04T08:01:34.631180+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:35.523986+00:00,20.75,2142,0,1.7262,0.0
2026-03-04T08:01:36.674330+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:37.512606+00:00,20.69,2131,0,1.7173,0.0
2026-03-04T08:01:38.651464+00:00,20.69,2140,0,1.7245,0.0
2026-03-04T08:01:39.185934+00:00,20.69,2130,0,1.7165,0.0
2026-03-04T08:01:40.390741+00:00,20.75,2126,0,1.7133,0.0
2026-03-04T08:01:41.222124+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:01:41.958901+00:00,20.69,2133,0,1.7189,0.0
2026-03-04T08:01:43.046659+00:00,20.69,2135,0,1.7205,0.0
2026-03-04T08:01:44.002395+00:00,20.69,2121,0,1.7092,0.0
2026-03-04T08:01:44.643928+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:01:45.659265+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:01:46.598061+00:00,20.69,2133,0,1.7189,0.0
2026-03-04T08:01:47.460855+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:01:48.360861+00:00,20.75,2125,0,1.7125,0.0
2026-03-04T08:01:49.386602+00:00,20.75,2123,0,1.7108,0.0
2026-03-04T08:01:50.212778+00:00,20.75,2125,0,1.7125,0.0
2026-03-04T08:01:51.327157+00:00,20.69,2124,0,1.7116,0.0
2026-03-04T08:01:52.198802+00:00,20.75,2129,0,1.7157,0.0
2026-03-04T08:01:53.018441+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:01:53.851825+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:55.003036+00:00,20.75,2126,0,1.7133,0.0
2026-03-04T08:01:55.708036+00:00,20.75,2133,0,1.7189,0.0
2026-03-04T08:01:56.595424+00:00,20.69,2133,0,1.7189,0.0
2026-03-04T08:01:57.518955+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:01:58.679128+00:00,20.75,2130,0,1.7165,0.0
2026-03-04T08:01:59.458393+00:00,20.69,2125,0,1.7125,0.0
2026-03-04T08:02:00.343626+00:00,20.75,2131,0,1.7173,0.0
2026-03-04T08:02:05.272426+00:00,20.75,2125,0,1.7125,0.0
2026-03-04T08:02:05.533707+00:00,20.69,2099,0,1.6915,0.0
2026-03-04T08:02:06.359496+00:00,20.75,2095,0,1.6883,0.0
2026-03-04T08:02:07.581802+00:00,20.75,2099,0,1.6915,0.0
2026-03-04T08:02:08.353134+00:00,20.75,2095,0,1.6883,0.0
2026-03-04T08:02:10.615847+00:00,20.75,2093,0,1.6867,0.0
2026-03-04T08:02:10.869464+00:00,20.75,2089,0,1.6834,0.0
2026-03-04T08:02:11.990330+00:00,20.75,2103,0,1.6947,0.0
2026-03-04T08:02:12.661049+00:00,20.69,2099,0,1.6915,0.0
2026-03-04T08:02:13.724922+00:00,20.75,2095,0,1.6883,0.0
2026-03-04T08:02:14.545240+00:00,20.75,2103,0,1.6947,0.0
2026-03-04T08:02:15.376314+00:00,20.75,2096,0,1.6891,0.0
2026-03-04T08:02:16.251932+00:00,20.75,2102,0,1.6939,0.0
2026-03-04T08:02:17.288467+00:00,20.69,2099,0,1.6915,0.0
2026-03-04T08:02:18.177200+00:00,20.75,2095,0,1.6883,0.0
2026-03-04T08:02:19.049822+00:00,20.75,2093,0,1.6867,0.0
2026-03-04T08:02:19.950037+00:00,20.69,2105,0,1.6963,0.0
2026-03-04T08:02:20.812745+00:00,20.75,2099,0,1.6915,0.0
2026-03-04T08:02:21.845765+00:00,20.75,2089,0,1.6834,0.0
2026-03-04T08:02:22.992975+00:00,20.75,2093,0,1.6867,0.0
2026-03-04T08:02:23.834930+00:00,20.75,2094,0,1.6875,0.0
2026-03-04T08:02:24.613734+00:00,20.69,2103,0,1.6947,0.0
2026-03-04T08:02:25.412447+00:00,20.75,2101,0,1.6931,0.0
2026-03-04T08:02:27.218705+00:00,20.75,2094,0,1.6875,0.0
2026-03-04T08:02:27.480714+00:00,20.75,2099,0,1.6915,0.0
2026-03-04T08:02:28.269332+00:00,20.75,2093,0,1.6867,0.0
2026-03-04T08:02:29.187199+00:00,20.69,2101,0,1.6931,0.0
2026-03-04T08:02:30.105848+00:00,20.75,2100,0,1.6923,0.0
2026-03-04T08:02:31.113153+00:00,20.75,2099,0,1.6915,0.0
2026-03-04T08:02:31.955541+00:00,20.69,2095,0,1.6883,0.0
2026-03-04T08:02:32.881427+00:00,20.75,2076,0,1.673,0.0
2026-03-04T08:02:33.802376+00:00,20.75,2093,0,1.6867,0.0
2026-03-04T08:02:34.798186+00:00,20.69,2099,0,1.6915,0.0
2026-03-04T08:02:35.873382+00:00,20.75,2092,0,1.6859,0.0
2026-03-04T08:02:39.433752+00:00,20.75,2101,0,1.6931,0.0
2026-03-04T08:02:40.381122+00:00,20.75,2092,0,1.6859,0.0
2026-03-04T08:02:41.309801+00:00,20.75,2101,0,1.6931,0.0
2026-03-04T08:02:42.199466+00:00,20.75,2100,0,1.6923,0.0
2026-03-04T08:02:43.288723+00:00,20.69,2098,0,1.6907,0.0
2026-03-04T08:02:44.215369+00:00,20.75,2093,0,1.6867,0.0
2026-03-04T08:02:45.050460+00:00,20.75,2099,0,1.6915,0.0
2026-03-04T08:17:43.450319+00:00,20.88,4095,0,3.3,0.0
2026-03-04T08:17:43.818894+00:00,20.94,4095,0,3.3,0.0
2026-03-04T08:17:44.609766+00:00,20.94,4095,0,3.3,0.0
2026-03-04T08:17:45.595282+00:00,20.88,4095,0,3.3,0.0
2026-03-04T08:17:46.644631+00:00,20.94,4095,0,3.3,0.0
2026-03-04T08:17:47.349530+00:00,20.94,4092,0,3.2976,0.0
2026-03-04T08:17:48.881784+00:00,20.94,4077,0,3.2855,0.0
2026-03-04T08:17:49.333130+00:00,20.94,4071,0,3.2807,0.0
2026-03-04T08:17:50.296954+00:00,20.94,4057,0,3.2694,0.0
2026-03-04T08:17:53.933401+00:00,20.94,4051,0,3.2645,0.0
2026-03-04T08:17:55.208162+00:00,20.94,4044,0,3.2589,0.0
2026-03-04T08:17:56.800856+00:00,20.94,4025,0,3.2436,0.0
2026-03-04T08:17:57.259489+00:00,20.94,4019,0,3.2388,0.0
2026-03-04T08:17:58.172829+00:00,20.94,4010,0,3.2315,0.0
2026-03-04T08:17:58.766711+00:00,20.94,4004,0,3.2267,0.0
2026-03-04T08:18:00.058801+00:00,20.94,3989,0,3.2146,0.0
2026-03-04T08:18:00.834220+00:00,20.94,3975,0,3.2033,0.0
2026-03-04T08:18:01.512781+00:00,20.94,3977,0,3.2049,0.0
2026-03-04T08:18:02.625439+00:00,20.94,3966,11,3.196,0.0089
2026-03-04T08:18:03.368130+00:00,20.94,3957,0,3.1888,0.0
2026-03-04T08:18:04.492218+00:00,20.94,3959,0,3.1904,0.0
2026-03-04T08:18:05.335423+00:00,20.94,3947,0,3.1807,0.0
2026-03-04T08:18:06.223691+00:00,20.94,3939,0,3.1743,0.0
2026-03-04T08:18:07.329817+00:00,20.94,3941,0,3.1759,0.0
2026-03-04T08:18:07.969714+00:00,20.94,3939,0,3.1743,0.0
2026-03-04T08:18:09.015027+00:00,20.94,3924,0,3.1622,0.0
2026-03-04T08:18:09.845615+00:00,20.94,3928,0,3.1654,0.0
2026-03-04T08:18:10.694017+00:00,20.94,3931,0,3.1678,0.0
2026-03-04T08:18:11.634803+00:00,20.94,3911,0,3.1517,0.0
2026-03-04T08:18:13.039627+00:00,20.94,3909,0,3.1501,0.0
2026-03-04T08:18:13.639939+00:00,20.94,3923,0,3.1614,0.0
2026-03-04T08:18:14.721606+00:00,20.94,3903,0,3.1453,0.0
2026-03-04T08:18:15.571286+00:00,20.94,3955,0,3.1872,0.0
2026-03-04T08:18:16.414837+00:00,20.94,3957,0,3.1888,0.0
2026-03-04T08:18:17.265261+00:00,20.94,3956,0,3.188,0.0
2026-03-04T08:18:18.016314+00:00,21.0,3938,0,3.1735,0.0
2026-03-04T08:18:18.946227+00:00,21.0,3947,0,3.1807,0.0
2026-03-04T08:18:20.079928+00:00,20.94,3934,0,3.1703,0.0
2026-03-04T08:18:21.030985+00:00,21.0,3927,0,3.1646,0.0
2026-03-04T08:18:21.861357+00:00,21.0,3940,0,3.1751,0.0
2026-03-04T08:18:23.034374+00:00,21.0,3944,0,3.1783,0.0
2026-03-04T08:18:23.526599+00:00,21.0,3947,0,3.1807,0.0
2026-03-04T08:18:24.726233+00:00,21.0,3939,0,3.1743,0.0
2026-03-04T08:18:25.353495+00:00,21.0,3947,0,3.1807,0.0
2026-03-04T08:18:29.429952+00:00,21.06,3943,0,3.1775,0.0
2026-03-04T08:18:30.161514+00:00,21.0,3939,0,3.1743,0.0
2026-03-04T08:18:31.356819+00:00,21.06,3939,0,3.1743,0.0
2026-03-04T08:18:31.957830+00:00,21.0,3944,0,3.1783,0.0
2026-03-04T08:18:32.961267+00:00,21.06,3940,893,3.1751,0.7196
2026-03-04T08:18:33.922517+00:00,21.0,3943,927,3.1775,0.747
2026-03-04T08:18:34.708056+00:00,21.06,3941,934,3.1759,0.7527
2026-03-04T08:18:35.662154+00:00,21.0,3939,299,3.1743,0.241
2026-03-04T08:18:36.993357+00:00,21.06,3935,40,3.1711,0.0322
2026-03-04T08:18:37.631967+00:00,21.06,3932,29,3.1686,0.0234
2026-03-04T08:18:38.402687+00:00,21.06,3925,51,3.163,0.0411
2026-03-04T08:18:39.266492+00:00,21.06,3933,59,3.1695,0.0475
2026-03-04T08:18:40.394025+00:00,21.06,3927,87,3.1646,0.0701
2026-03-04T08:18:41.268554+00:00,21.06,3927,76,3.1646,0.0612
2026-03-04T08:18:42.031567+00:00,21.06,3928,77,3.1654,0.0621
2026-03-04T08:18:42.929136+00:00,21.06,3909,83,3.1501,0.0669
2026-03-04T08:18:44.076542+00:00,21.06,3933,68,3.1695,0.0548
2026-03-04T08:18:44.873952+00:00,21.06,3929,69,3.1662,0.0556
2026-03-04T08:18:45.718240+00:00,21.06,3928,77,3.1654,0.0621
2026-03-04T08:18:46.845499+00:00,21.06,3927,63,3.1646,0.0508
2026-03-04T08:18:47.691007+00:00,21.0,3927,51,3.1646,0.0411
2026-03-04T08:18:48.587259+00:00,21.06,3928,69,3.1654,0.0556
2026-03-04T08:18:49.358390+00:00,21.06,3929,69,3.1662,0.0556
2026-03-04T08:18:50.509776+00:00,21.0,3927,75,3.1646,0.0604
2026-03-04T08:18:51.374264+00:00,21.0,3925,75,3.163,0.0604
2026-03-04T08:18:52.194845+00:00,21.06,3925,72,3.163,0.058
2026-03-04T08:18:53.154825+00:00,21.06,3925,29,3.163,0.0234
2026-03-04T08:18:54.199366+00:00,21.06,3930,35,3.167,0.0282
2026-03-04T08:18:55.017282+00:00,21.06,3916,30,3.1558,0.0242
2026-03-04T08:18:56.350514+00:00,21.06,3924,31,3.1622,0.025
2026-03-04T08:18:57.762442+00:00,21.06,3923,31,3.1614,0.025
2026-03-04T08:18:59.468549+00:00,21.06,3923,29,3.1614,0.0234
2026-03-04T08:19:00.470734+00:00,21.06,3929,30,3.1662,0.0242
2026-03-04T08:19:04.838752+00:00,21.06,3923,35,3.1614,0.0282
2026-03-04T08:19:06.802764+00:00,21.06,3923,35,3.1614,0.0282
2026-03-04T08:19:08.645624+00:00,21.06,3925,31,3.163,0.025
2026-03-04T08:19:09.752732+00:00,21.06,3922,29,3.1606,0.0234
